location,station_name,country,j.date,temp,year.true,year.modify,complete,date,month,week,day
longpoint,LONG POINT (AUT),ca,349,0.466666667,2005,2005,1,12/15/2005,12,49,15
longpoint,LONG POINT (AUT),ca,350,0.093333333,2005,2005,1,12/16/2005,12,50,16
longpoint,LONG POINT (AUT),ca,351,0.08,2005,2005,1,12/17/2005,12,50,17
longpoint,LONG POINT (AUT),ca,352,0.133333333,2005,2005,1,12/18/2005,12,50,18
longpoint,LONG POINT (AUT),ca,353,0.173333333,2005,2005,1,12/19/2005,12,50,19
longpoint,LONG POINT (AUT),ca,354,0.133333333,2005,2005,1,12/20/2005,12,50,20
longpoint,LONG POINT (AUT),ca,355,0.08,2005,2005,1,12/21/2005,12,50,21
longpoint,LONG POINT (AUT),ca,356,0.08,2005,2005,1,12/22/2005,12,50,22
longpoint,LONG POINT (AUT),ca,357,0.133333333,2005,2005,1,12/23/2005,12,51,23
longpoint,LONG POINT (AUT),ca,358,0.226666667,2005,2005,1,12/24/2005,12,51,24
longpoint,LONG POINT (AUT),ca,359,0.426666667,2005,2005,1,12/25/2005,12,51,25
longpoint,LONG POINT (AUT),ca,360,0.413333333,2005,2005,1,12/26/2005,12,51,26
longpoint,LONG POINT (AUT),ca,361,0.28,2005,2005,1,12/27/2005,12,51,27
longpoint,LONG POINT (AUT),ca,362,0.293333333,2005,2005,1,12/28/2005,12,51,28
longpoint,LONG POINT (AUT),ca,363,0.44,2005,2005,1,12/29/2005,12,51,29
longpoint,LONG POINT (AUT),ca,364,0.693333333,2005,2005,1,12/30/2005,12,52,30
longpoint,LONG POINT (AUT),ca,365,0.306666667,2005,2005,1,12/31/2005,12,52,31
longpoint,LONG POINT (AUT),ca,1,0.146666667,2006,2005,1,1/1/2006,1,52,1
longpoint,LONG POINT (AUT),ca,2,0.293333333,2006,2005,1,1/2/2006,1,52,2
longpoint,LONG POINT (AUT),ca,3,0.785833333,2006,2005,1,1/3/2006,1,52,3
longpoint,LONG POINT (AUT),ca,4,1.465,2006,2005,1,1/4/2006,1,52,4
longpoint,LONG POINT (AUT),ca,5,0.573333333,2006,2005,1,1/5/2006,1,52,5
longpoint,LONG POINT (AUT),ca,6,0.106666667,2006,2005,1,1/6/2006,1,52,6
longpoint,LONG POINT (AUT),ca,7,-0.08,2006,2006,1,1/7/2006,1,1,7
longpoint,LONG POINT (AUT),ca,8,-2.31E-18,2006,2006,1,1/8/2006,1,1,8
longpoint,LONG POINT (AUT),ca,9,0.106666667,2006,2006,1,1/9/2006,1,1,9
longpoint,LONG POINT (AUT),ca,10,0.52,2006,2006,1,1/10/2006,1,1,10
longpoint,LONG POINT (AUT),ca,11,0.573333333,2006,2006,1,1/11/2006,1,1,11
longpoint,LONG POINT (AUT),ca,12,1.6225,2006,2006,1,1/12/2006,1,1,12
longpoint,LONG POINT (AUT),ca,13,2.176666667,2006,2006,1,1/13/2006,1,1,13
longpoint,LONG POINT (AUT),ca,14,2.283333333,2006,2006,1,1/14/2006,1,2,14
longpoint,LONG POINT (AUT),ca,15,0.48,2006,2006,1,1/15/2006,1,2,15
longpoint,LONG POINT (AUT),ca,16,-0.066666667,2006,2006,1,1/16/2006,1,2,16
longpoint,LONG POINT (AUT),ca,17,-0.08,2006,2006,1,1/17/2006,1,2,17
longpoint,LONG POINT (AUT),ca,18,-0.08,2006,2006,1,1/18/2006,1,2,18
longpoint,LONG POINT (AUT),ca,19,-0.08,2006,2006,1,1/19/2006,1,2,19
longpoint,LONG POINT (AUT),ca,20,0.426666667,2006,2006,1,1/20/2006,1,2,20
longpoint,LONG POINT (AUT),ca,21,0.6,2006,2006,1,1/21/2006,1,3,21
longpoint,LONG POINT (AUT),ca,22,0.213333333,2006,2006,1,1/22/2006,1,3,22
longpoint,LONG POINT (AUT),ca,23,0.573333333,2006,2006,1,1/23/2006,1,3,23
longpoint,LONG POINT (AUT),ca,24,1.093333333,2006,2006,1,1/24/2006,1,3,24
longpoint,LONG POINT (AUT),ca,25,0.893333333,2006,2006,1,1/25/2006,1,3,25
longpoint,LONG POINT (AUT),ca,26,0.2,2006,2006,1,1/26/2006,1,3,26
longpoint,LONG POINT (AUT),ca,27,0.706666667,2006,2006,1,1/27/2006,1,3,27
longpoint,LONG POINT (AUT),ca,28,0.346666667,2006,2006,1,1/28/2006,1,4,28
longpoint,LONG POINT (AUT),ca,29,0.626666667,2006,2006,1,1/29/2006,1,4,29
longpoint,LONG POINT (AUT),ca,30,1.928333333,2006,2006,1,1/30/2006,1,4,30
longpoint,LONG POINT (AUT),ca,31,2.283333333,2006,2006,1,1/31/2006,1,4,31
longpoint,LONG POINT (AUT),ca,32,1.729166667,2006,2006,1,2/1/2006,2,4,1
longpoint,LONG POINT (AUT),ca,33,2.215,2006,2006,1,2/2/2006,2,4,2
longpoint,LONG POINT (AUT),ca,34,2.848333333,2006,2006,1,2/3/2006,2,4,3
longpoint,LONG POINT (AUT),ca,35,2.82,2006,2006,1,2/4/2006,2,5,4
longpoint,LONG POINT (AUT),ca,36,2.203333333,2006,2006,1,2/5/2006,2,5,5
longpoint,LONG POINT (AUT),ca,37,0.453333333,2006,2006,1,2/6/2006,2,5,6
longpoint,LONG POINT (AUT),ca,38,-0.013333333,2006,2006,1,2/7/2006,2,5,7
longpoint,LONG POINT (AUT),ca,39,0.293333333,2006,2006,1,2/8/2006,2,5,8
longpoint,LONG POINT (AUT),ca,40,0.653333333,2006,2006,1,2/9/2006,2,5,9
longpoint,LONG POINT (AUT),ca,41,0.106666667,2006,2006,1,2/10/2006,2,5,10
longpoint,LONG POINT (AUT),ca,42,0.173333333,2006,2006,1,2/11/2006,2,6,11
longpoint,LONG POINT (AUT),ca,43,0.186666667,2006,2006,1,2/12/2006,2,6,12
longpoint,LONG POINT (AUT),ca,44,0.053333333,2006,2006,1,2/13/2006,2,6,13
longpoint,LONG POINT (AUT),ca,45,0.04,2006,2006,1,2/14/2006,2,6,14
longpoint,LONG POINT (AUT),ca,46,0.56,2006,2006,1,2/15/2006,2,6,15
longpoint,LONG POINT (AUT),ca,47,0.946666667,2006,2006,1,2/16/2006,2,6,16
longpoint,LONG POINT (AUT),ca,48,1.438333333,2006,2006,1,2/17/2006,2,6,17
longpoint,LONG POINT (AUT),ca,49,0.04,2006,2006,1,2/18/2006,2,7,18
longpoint,LONG POINT (AUT),ca,50,-0.04,2006,2006,1,2/19/2006,2,7,19
longpoint,LONG POINT (AUT),ca,51,0.08,2006,2006,1,2/20/2006,2,7,20
longpoint,LONG POINT (AUT),ca,52,0.2,2006,2006,1,2/21/2006,2,7,21
longpoint,LONG POINT (AUT),ca,53,0.413333333,2006,2006,1,2/22/2006,2,7,22
longpoint,LONG POINT (AUT),ca,54,0.666666667,2006,2006,1,2/23/2006,2,7,23
longpoint,LONG POINT (AUT),ca,55,0.386666667,2006,2006,1,2/24/2006,2,7,24
longpoint,LONG POINT (AUT),ca,56,0.186666667,2006,2006,1,2/25/2006,2,8,25
longpoint,LONG POINT (AUT),ca,57,0.066666667,2006,2006,1,2/26/2006,2,8,26
longpoint,LONG POINT (AUT),ca,58,0.226666667,2006,2006,1,2/27/2006,2,8,27
longpoint,LONG POINT (AUT),ca,59,0.36,2006,2006,1,2/28/2006,2,8,28
longpoint,LONG POINT (AUT),ca,60,0.48,2006,2006,1,3/1/2006,3,8,1
longpoint,LONG POINT (AUT),ca,61,0.386666667,2006,2006,1,3/2/2006,3,8,2
longpoint,LONG POINT (AUT),ca,62,0.546666667,2006,2006,1,3/3/2006,3,8,3
longpoint,LONG POINT (AUT),ca,63,0.546666667,2006,2006,1,3/4/2006,3,9,4
longpoint,LONG POINT (AUT),ca,64,0.693333333,2006,2006,1,3/5/2006,3,9,5
longpoint,LONG POINT (AUT),ca,65,0.893333333,2006,2006,1,3/6/2006,3,9,6
longpoint,LONG POINT (AUT),ca,66,1.2775,2006,2006,1,3/7/2006,3,9,7
longpoint,LONG POINT (AUT),ca,67,1.650833333,2006,2006,1,3/8/2006,3,9,8
longpoint,LONG POINT (AUT),ca,68,0.786666667,2006,2006,1,3/9/2006,3,9,9
longpoint,LONG POINT (AUT),ca,69,0.626666667,2006,2006,1,3/10/2006,3,9,10
longpoint,LONG POINT (AUT),ca,70,0.919166667,2006,2006,1,3/11/2006,3,10,11
longpoint,LONG POINT (AUT),ca,71,1.821666667,2006,2006,1,3/12/2006,3,10,12
longpoint,LONG POINT (AUT),ca,72,3.161666667,2006,2006,1,3/13/2006,3,10,13
longpoint,LONG POINT (AUT),ca,73,3.761666667,2006,2006,1,3/14/2006,3,10,14
longpoint,LONG POINT (AUT),ca,74,2.321666667,2006,2006,1,3/15/2006,3,10,15
longpoint,LONG POINT (AUT),ca,75,2.216666667,2006,2006,1,3/16/2006,3,10,16
longpoint,LONG POINT (AUT),ca,76,2.151666667,2006,2006,1,3/17/2006,3,10,17
longpoint,LONG POINT (AUT),ca,77,1.7675,2006,2006,1,3/18/2006,3,11,18
longpoint,LONG POINT (AUT),ca,78,1.226666667,2006,2006,1,3/19/2006,3,11,19
longpoint,LONG POINT (AUT),ca,79,1.211666667,2006,2006,1,3/20/2006,3,11,20
longpoint,LONG POINT (AUT),ca,80,0.933333333,2006,2006,1,3/21/2006,3,11,21
longpoint,LONG POINT (AUT),ca,81,0.68,2006,2006,1,3/22/2006,3,11,22
longpoint,LONG POINT (AUT),ca,82,0.933333333,2006,2006,1,3/23/2006,3,11,23
longpoint,LONG POINT (AUT),ca,83,1.3975,2006,2006,1,3/24/2006,3,11,24
longpoint,LONG POINT (AUT),ca,84,1.9,2006,2006,1,3/25/2006,3,12,25
longpoint,LONG POINT (AUT),ca,85,2.870833333,2006,2006,1,3/26/2006,3,12,26
longpoint,LONG POINT (AUT),ca,86,3.485833333,2006,2006,1,3/27/2006,3,12,27
longpoint,LONG POINT (AUT),ca,87,4.656666667,2006,2006,1,3/28/2006,3,12,28
longpoint,LONG POINT (AUT),ca,88,5.671666667,2006,2006,1,3/29/2006,3,12,29
longpoint,LONG POINT (AUT),ca,89,6.9275,2006,2006,1,3/30/2006,3,12,30
longpoint,LONG POINT (AUT),ca,90,8.113333333,2006,2006,1,3/31/2006,3,12,31
longpoint,LONG POINT (AUT),ca,91,8.136666667,2006,2006,1,4/1/2006,4,13,1
longpoint,LONG POINT (AUT),ca,92,8.535833333,2006,2006,1,4/2/2006,4,13,2
longpoint,LONG POINT (AUT),ca,93,9.239166667,2006,2006,1,4/3/2006,4,13,3
longpoint,LONG POINT (AUT),ca,94,7.598333333,2006,2006,1,4/4/2006,4,13,4
longpoint,LONG POINT (AUT),ca,95,6.049166667,2006,2006,1,4/5/2006,4,13,5
longpoint,LONG POINT (AUT),ca,96,6.370833333,2006,2006,1,4/6/2006,4,13,6
longpoint,LONG POINT (AUT),ca,97,7.173333333,2006,2006,1,4/7/2006,4,13,7
longpoint,LONG POINT (AUT),ca,98,6.799166667,2006,2006,1,4/8/2006,4,14,8
longpoint,LONG POINT (AUT),ca,99,7.044166667,2006,2006,1,4/9/2006,4,14,9
longpoint,LONG POINT (AUT),ca,100,7.66,2006,2006,1,4/10/2006,4,14,10
longpoint,LONG POINT (AUT),ca,101,8.883333333,2006,2006,1,4/11/2006,4,14,11
longpoint,LONG POINT (AUT),ca,102,9.741666667,2006,2006,1,4/12/2006,4,14,12
longpoint,LONG POINT (AUT),ca,103,10.06916667,2006,2006,1,4/13/2006,4,14,13
longpoint,LONG POINT (AUT),ca,104,11.07666667,2006,2006,1,4/14/2006,4,14,14
longpoint,LONG POINT (AUT),ca,105,12.05833333,2006,2006,1,4/15/2006,4,15,15
longpoint,LONG POINT (AUT),ca,106,12.28916667,2006,2006,1,4/16/2006,4,15,16
longpoint,LONG POINT (AUT),ca,107,11.39833333,2006,2006,1,4/17/2006,4,15,17
longpoint,LONG POINT (AUT),ca,108,11.49083333,2006,2006,1,4/18/2006,4,15,18
longpoint,LONG POINT (AUT),ca,109,12.93333333,2006,2006,1,4/19/2006,4,15,19
longpoint,LONG POINT (AUT),ca,110,14.28,2006,2006,1,4/20/2006,4,15,20
longpoint,LONG POINT (AUT),ca,111,14.5375,2006,2006,1,4/21/2006,4,15,21
longpoint,LONG POINT (AUT),ca,112,14.14666667,2006,2006,1,4/22/2006,4,16,22
longpoint,LONG POINT (AUT),ca,113,13.16916667,2006,2006,1,4/23/2006,4,16,23
longpoint,LONG POINT (AUT),ca,114,12.51083333,2006,2006,1,4/24/2006,4,16,24
longpoint,LONG POINT (AUT),ca,115,11.615,2006,2006,1,4/25/2006,4,16,25
longpoint,LONG POINT (AUT),ca,116,10.88333333,2006,2006,1,4/26/2006,4,16,26
longpoint,LONG POINT (AUT),ca,117,11.0625,2006,2006,1,4/27/2006,4,16,27
longpoint,LONG POINT (AUT),ca,118,11.7875,2006,2006,1,4/28/2006,4,16,28
longpoint,LONG POINT (AUT),ca,119,11.50083333,2006,2006,1,4/29/2006,4,17,29
longpoint,LONG POINT (AUT),ca,120,11.68,2006,2006,1,4/30/2006,4,17,30
longpoint,LONG POINT (AUT),ca,121,12.5725,2006,2006,1,5/1/2006,5,17,1
longpoint,LONG POINT (AUT),ca,122,13.95833333,2006,2006,1,5/2/2006,5,17,2
longpoint,LONG POINT (AUT),ca,123,15.27166667,2006,2006,1,5/3/2006,5,17,3
longpoint,LONG POINT (AUT),ca,124,15.62666667,2006,2006,1,5/4/2006,5,17,4
longpoint,LONG POINT (AUT),ca,125,16.0225,2006,2006,1,5/5/2006,5,17,5
longpoint,LONG POINT (AUT),ca,126,15.8625,2006,2006,1,5/6/2006,5,18,6
longpoint,LONG POINT (AUT),ca,127,15.03583333,2006,2006,1,5/7/2006,5,18,7
longpoint,LONG POINT (AUT),ca,128,16.25,2006,2006,1,5/8/2006,5,18,8
longpoint,LONG POINT (AUT),ca,129,17.4025,2006,2006,1,5/9/2006,5,18,9
longpoint,LONG POINT (AUT),ca,130,18.62083333,2006,2006,1,5/10/2006,5,18,10
longpoint,LONG POINT (AUT),ca,131,17.88416667,2006,2006,1,5/11/2006,5,18,11
longpoint,LONG POINT (AUT),ca,132,16.44416667,2006,2006,1,5/12/2006,5,18,12
longpoint,LONG POINT (AUT),ca,133,16.04833333,2006,2006,1,5/13/2006,5,19,13
longpoint,LONG POINT (AUT),ca,134,16.11583333,2006,2006,1,5/14/2006,5,19,14
longpoint,LONG POINT (AUT),ca,135,15.85083333,2006,2006,1,5/15/2006,5,19,15
longpoint,LONG POINT (AUT),ca,136,15.745,2006,2006,1,5/16/2006,5,19,16
longpoint,LONG POINT (AUT),ca,137,16.11583333,2006,2006,1,5/17/2006,5,19,17
longpoint,LONG POINT (AUT),ca,138,15.94333333,2006,2006,1,5/18/2006,5,19,18
longpoint,LONG POINT (AUT),ca,139,14.71666667,2006,2006,1,5/19/2006,5,19,19
longpoint,LONG POINT (AUT),ca,140,14.1475,2006,2006,1,5/20/2006,5,20,20
longpoint,LONG POINT (AUT),ca,141,13.58083333,2006,2006,1,5/21/2006,5,20,21
longpoint,LONG POINT (AUT),ca,142,12.22583333,2006,2006,1,5/22/2006,5,20,22
longpoint,LONG POINT (AUT),ca,143,12.17416667,2006,2006,1,5/23/2006,5,20,23
longpoint,LONG POINT (AUT),ca,144,13.41083333,2006,2006,1,5/24/2006,5,20,24
longpoint,LONG POINT (AUT),ca,145,14.67083333,2006,2006,1,5/25/2006,5,20,25
longpoint,LONG POINT (AUT),ca,146,15.61166667,2006,2006,1,5/26/2006,5,20,26
longpoint,LONG POINT (AUT),ca,147,16.77666667,2006,2006,1,5/27/2006,5,21,27
longpoint,LONG POINT (AUT),ca,148,18.29916667,2006,2006,1,5/28/2006,5,21,28
longpoint,LONG POINT (AUT),ca,149,20.29833333,2006,2006,1,5/29/2006,5,21,29
longpoint,LONG POINT (AUT),ca,150,22.0675,2006,2006,1,5/30/2006,5,21,30
longpoint,LONG POINT (AUT),ca,151,22.72166667,2006,2006,1,5/31/2006,5,21,31
longpoint,LONG POINT (AUT),ca,152,23.32333333,2006,2006,1,6/1/2006,6,21,1
longpoint,LONG POINT (AUT),ca,153,22.62166667,2006,2006,1,6/2/2006,6,21,2
longpoint,LONG POINT (AUT),ca,154,21.705,2006,2006,1,6/3/2006,6,22,3
longpoint,LONG POINT (AUT),ca,155,20.37416667,2006,2006,1,6/4/2006,6,22,4
longpoint,LONG POINT (AUT),ca,156,20.05166667,2006,2006,1,6/5/2006,6,22,5
longpoint,LONG POINT (AUT),ca,157,20.82583333,2006,2006,1,6/6/2006,6,22,6
longpoint,LONG POINT (AUT),ca,158,22.22,2006,2006,1,6/7/2006,6,22,7
longpoint,LONG POINT (AUT),ca,159,23.03882353,2006,2006,1,6/8/2006,6,22,8
longpoint,LONG POINT (AUT),ca,160,21.77916667,2006,2006,1,6/9/2006,6,22,9
longpoint,LONG POINT (AUT),ca,161,19.90416667,2006,2006,1,6/10/2006,6,23,10
longpoint,LONG POINT (AUT),ca,162,18.9975,2006,2006,1,6/11/2006,6,23,11
longpoint,LONG POINT (AUT),ca,163,18.86083333,2006,2006,1,6/12/2006,6,23,12
longpoint,LONG POINT (AUT),ca,164,19.18666667,2006,2006,1,6/13/2006,6,23,13
longpoint,LONG POINT (AUT),ca,165,20.20416667,2006,2006,1,6/14/2006,6,23,14
longpoint,LONG POINT (AUT),ca,166,20.8575,2006,2006,1,6/15/2006,6,23,15
longpoint,LONG POINT (AUT),ca,167,21.53083333,2006,2006,1,6/16/2006,6,23,16
longpoint,LONG POINT (AUT),ca,168,22.30833333,2006,2006,1,6/17/2006,6,24,17
longpoint,LONG POINT (AUT),ca,169,23.15083333,2006,2006,1,6/18/2006,6,24,18
longpoint,LONG POINT (AUT),ca,170,23.3575,2006,2006,1,6/19/2006,6,24,19
longpoint,LONG POINT (AUT),ca,171,23.08166667,2006,2006,1,6/20/2006,6,24,20
longpoint,LONG POINT (AUT),ca,172,22.5725,2006,2006,1,6/21/2006,6,24,21
longpoint,LONG POINT (AUT),ca,173,22.46416667,2006,2006,1,6/22/2006,6,24,22
longpoint,LONG POINT (AUT),ca,174,23.32,2006,2006,1,6/23/2006,6,24,23
longpoint,LONG POINT (AUT),ca,175,23.37833333,2006,2006,1,6/24/2006,6,25,24
longpoint,LONG POINT (AUT),ca,176,23.6875,2006,2006,1,6/25/2006,6,25,25
longpoint,LONG POINT (AUT),ca,177,23.74416667,2006,2006,1,6/26/2006,6,25,26
longpoint,LONG POINT (AUT),ca,178,23.82916667,2006,2006,1,6/27/2006,6,25,27
longpoint,LONG POINT (AUT),ca,179,24.02,2006,2006,1,6/28/2006,6,25,28
longpoint,LONG POINT (AUT),ca,180,23.3025,2006,2006,1,6/29/2006,6,25,29
longpoint,LONG POINT (AUT),ca,181,22.53083333,2006,2006,1,6/30/2006,6,25,30
longpoint,LONG POINT (AUT),ca,182,22.99583333,2006,2006,1,7/1/2006,7,26,1
longpoint,LONG POINT (AUT),ca,183,23.1775,2006,2006,1,7/2/2006,7,26,2
longpoint,LONG POINT (AUT),ca,184,23.46083333,2006,2006,1,7/3/2006,7,26,3
longpoint,LONG POINT (AUT),ca,185,23.64583333,2006,2006,1,7/4/2006,7,26,4
longpoint,LONG POINT (AUT),ca,186,23.47333333,2006,2006,1,7/5/2006,7,26,5
longpoint,LONG POINT (AUT),ca,187,22.18166667,2006,2006,1,7/6/2006,7,26,6
longpoint,LONG POINT (AUT),ca,188,22.2125,2006,2006,1,7/7/2006,7,26,7
longpoint,LONG POINT (AUT),ca,189,22.91083333,2006,2006,1,7/8/2006,7,27,8
longpoint,LONG POINT (AUT),ca,190,23.04833333,2006,2006,1,7/9/2006,7,27,9
longpoint,LONG POINT (AUT),ca,191,22.8525,2006,2006,1,7/10/2006,7,27,10
longpoint,LONG POINT (AUT),ca,192,23.28,2006,2006,1,7/11/2006,7,27,11
longpoint,LONG POINT (AUT),ca,193,23.7,2006,2006,1,7/12/2006,7,27,12
longpoint,LONG POINT (AUT),ca,194,24.41166667,2006,2006,1,7/13/2006,7,27,13
longpoint,LONG POINT (AUT),ca,195,25.92,2006,2006,1,7/14/2006,7,27,14
longpoint,LONG POINT (AUT),ca,196,27.06583333,2006,2006,1,7/15/2006,7,28,15
longpoint,LONG POINT (AUT),ca,197,27.19916667,2006,2006,1,7/16/2006,7,28,16
longpoint,LONG POINT (AUT),ca,198,27.10833333,2006,2006,1,7/17/2006,7,28,17
longpoint,LONG POINT (AUT),ca,199,26.94416667,2006,2006,1,7/18/2006,7,28,18
longpoint,LONG POINT (AUT),ca,200,26.6225,2006,2006,1,7/19/2006,7,28,19
longpoint,LONG POINT (AUT),ca,201,26.87,2006,2006,1,7/20/2006,7,28,20
longpoint,LONG POINT (AUT),ca,202,26.94833333,2006,2006,1,7/21/2006,7,28,21
longpoint,LONG POINT (AUT),ca,203,25.65916667,2006,2006,1,7/22/2006,7,29,22
longpoint,LONG POINT (AUT),ca,204,24.46666667,2006,2006,1,7/23/2006,7,29,23
longpoint,LONG POINT (AUT),ca,205,24.7275,2006,2006,1,7/24/2006,7,29,24
longpoint,LONG POINT (AUT),ca,206,24.69833333,2006,2006,1,7/25/2006,7,29,25
longpoint,LONG POINT (AUT),ca,207,24.945,2006,2006,1,7/26/2006,7,29,26
longpoint,LONG POINT (AUT),ca,208,25.1325,2006,2006,1,7/27/2006,7,29,27
longpoint,LONG POINT (AUT),ca,209,25.04666667,2006,2006,1,7/28/2006,7,29,28
longpoint,LONG POINT (AUT),ca,210,25.61333333,2006,2006,1,7/29/2006,7,30,29
longpoint,LONG POINT (AUT),ca,211,26.50333333,2006,2006,1,7/30/2006,7,30,30
longpoint,LONG POINT (AUT),ca,212,26.7975,2006,2006,1,7/31/2006,7,30,31
longpoint,LONG POINT (AUT),ca,213,27.73666667,2006,2006,1,8/1/2006,8,30,1
longpoint,LONG POINT (AUT),ca,214,28.40083333,2006,2006,1,8/2/2006,8,30,2
longpoint,LONG POINT (AUT),ca,215,27.65583333,2006,2006,1,8/3/2006,8,30,3
longpoint,LONG POINT (AUT),ca,216,26.60583333,2006,2006,1,8/4/2006,8,30,4
longpoint,LONG POINT (AUT),ca,217,26.16666667,2006,2006,1,8/5/2006,8,31,5
longpoint,LONG POINT (AUT),ca,218,26.44583333,2006,2006,1,8/6/2006,8,31,6
longpoint,LONG POINT (AUT),ca,219,26.22333333,2006,2006,1,8/7/2006,8,31,7
longpoint,LONG POINT (AUT),ca,220,25.42416667,2006,2006,1,8/8/2006,8,31,8
longpoint,LONG POINT (AUT),ca,221,25.30833333,2006,2006,1,8/9/2006,8,31,9
longpoint,LONG POINT (AUT),ca,222,25.3525,2006,2006,1,8/10/2006,8,31,10
longpoint,LONG POINT (AUT),ca,223,23.84583333,2006,2006,1,8/11/2006,8,31,11
longpoint,LONG POINT (AUT),ca,224,23.08166667,2006,2006,1,8/12/2006,8,32,12
longpoint,LONG POINT (AUT),ca,225,23.59166667,2006,2006,1,8/13/2006,8,32,13
longpoint,LONG POINT (AUT),ca,226,23.41416667,2006,2006,1,8/14/2006,8,32,14
longpoint,LONG POINT (AUT),ca,227,23.11916667,2006,2006,1,8/15/2006,8,32,15
longpoint,LONG POINT (AUT),ca,228,23.30916667,2006,2006,1,8/16/2006,8,32,16
longpoint,LONG POINT (AUT),ca,229,23.93416667,2006,2006,1,8/17/2006,8,32,17
longpoint,LONG POINT (AUT),ca,230,24.5525,2006,2006,1,8/18/2006,8,32,18
longpoint,LONG POINT (AUT),ca,231,24.54083333,2006,2006,1,8/19/2006,8,33,19
longpoint,LONG POINT (AUT),ca,232,23.60083333,2006,2006,1,8/20/2006,8,33,20
longpoint,LONG POINT (AUT),ca,233,22.7275,2006,2006,1,8/21/2006,8,33,21
longpoint,LONG POINT (AUT),ca,234,23.35083333,2006,2006,1,8/22/2006,8,33,22
longpoint,LONG POINT (AUT),ca,235,23.49083333,2006,2006,1,8/23/2006,8,33,23
longpoint,LONG POINT (AUT),ca,236,23.1875,2006,2006,1,8/24/2006,8,33,24
longpoint,LONG POINT (AUT),ca,237,22.85166667,2006,2006,1,8/25/2006,8,33,25
longpoint,LONG POINT (AUT),ca,238,21.83416667,2006,2006,1,8/26/2006,8,34,26
longpoint,LONG POINT (AUT),ca,239,22.1825,2006,2006,1,8/27/2006,8,34,27
longpoint,LONG POINT (AUT),ca,240,22.25083333,2006,2006,1,8/28/2006,8,34,28
longpoint,LONG POINT (AUT),ca,241,21.23833333,2006,2006,1,8/29/2006,8,34,29
longpoint,LONG POINT (AUT),ca,242,20.825,2006,2006,1,8/30/2006,8,34,30
longpoint,LONG POINT (AUT),ca,243,19.5125,2006,2006,1,8/31/2006,8,34,31
longpoint,LONG POINT (AUT),ca,244,19.2825,2006,2006,1,9/1/2006,9,34,1
longpoint,LONG POINT (AUT),ca,245,18.27,2006,2006,1,9/2/2006,9,35,2
longpoint,LONG POINT (AUT),ca,246,17.05666667,2006,2006,1,9/3/2006,9,35,3
longpoint,LONG POINT (AUT),ca,247,17.51416667,2006,2006,1,9/4/2006,9,35,4
longpoint,LONG POINT (AUT),ca,248,18.41416667,2006,2006,1,9/5/2006,9,35,5
longpoint,LONG POINT (AUT),ca,249,18.99583333,2006,2006,1,9/6/2006,9,35,6
longpoint,LONG POINT (AUT),ca,250,19.7,2006,2006,1,9/7/2006,9,35,7
longpoint,LONG POINT (AUT),ca,251,20.8425,2006,2006,1,9/8/2006,9,35,8
longpoint,LONG POINT (AUT),ca,252,21.01583333,2006,2006,1,9/9/2006,9,36,9
longpoint,LONG POINT (AUT),ca,253,19.6875,2006,2006,1,9/10/2006,9,36,10
longpoint,LONG POINT (AUT),ca,254,17.155,2006,2006,1,9/11/2006,9,36,11
longpoint,LONG POINT (AUT),ca,255,17.3625,2006,2006,1,9/12/2006,9,36,12
longpoint,LONG POINT (AUT),ca,256,17.5,2006,2006,1,9/13/2006,9,36,13
longpoint,LONG POINT (AUT),ca,257,17.95583333,2006,2006,1,9/14/2006,9,36,14
longpoint,LONG POINT (AUT),ca,258,18.30666667,2006,2006,1,9/15/2006,9,36,15
longpoint,LONG POINT (AUT),ca,259,18.80583333,2006,2006,1,9/16/2006,9,37,16
longpoint,LONG POINT (AUT),ca,260,19.7275,2006,2006,1,9/17/2006,9,37,17
longpoint,LONG POINT (AUT),ca,261,20.02416667,2006,2006,1,9/18/2006,9,37,18
longpoint,LONG POINT (AUT),ca,262,19.43083333,2006,2006,1,9/19/2006,9,37,19
longpoint,LONG POINT (AUT),ca,263,17.77833333,2006,2006,1,9/20/2006,9,37,20
longpoint,LONG POINT (AUT),ca,264,16.49083333,2006,2006,1,9/21/2006,9,37,21
longpoint,LONG POINT (AUT),ca,265,16.34416667,2006,2006,1,9/22/2006,9,37,22
longpoint,LONG POINT (AUT),ca,266,17.14166667,2006,2006,1,9/23/2006,9,38,23
longpoint,LONG POINT (AUT),ca,267,17.70083333,2006,2006,1,9/24/2006,9,38,24
longpoint,LONG POINT (AUT),ca,268,16.49083333,2006,2006,1,9/25/2006,9,38,25
longpoint,LONG POINT (AUT),ca,269,16.0675,2006,2006,1,9/26/2006,9,38,26
longpoint,LONG POINT (AUT),ca,270,16.61083333,2006,2006,1,9/27/2006,9,38,27
longpoint,LONG POINT (AUT),ca,271,16.46416667,2006,2006,1,9/28/2006,9,38,28
longpoint,LONG POINT (AUT),ca,272,14.90416667,2006,2006,1,9/29/2006,9,38,29
longpoint,LONG POINT (AUT),ca,273,13.76916667,2006,2006,1,9/30/2006,9,39,30
longpoint,LONG POINT (AUT),ca,274,13.69166667,2006,2006,1,10/1/2006,10,39,1
longpoint,LONG POINT (AUT),ca,275,13.8075,2006,2006,1,10/2/2006,10,39,2
longpoint,LONG POINT (AUT),ca,276,14.735,2006,2006,1,10/3/2006,10,39,3
